65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	0.0	0.0	0.0	0.0	0.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0
65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	0.0	0.0	0.0	0.0	0.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0
65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	0.0	0.0	0.0	0.0	0.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0
65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	0.0	0.0	0.0	0.0	0.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0
65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	0.0	0.0	0.0	0.0	0.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0
65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	0.0	0.0	0.0	0.0	0.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0
65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	0.0	0.0	0.0	0.0	0.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0
65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	0.0	0.0	0.0	0.0	0.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0
65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	0.0	0.0	0.0	0.0	0.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0
65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	162.0	0.0	0.0	0.0	0.0	0.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0
